chart_week,year,month,day,current_week,title,performer,last_week,peak_pos,wks_on_chart
1996-07-06,1996,July,06,66,For The Love Of You,Jordan Hill,66,66,5
1996-07-06,1996,July,06,70,Wrong,Everything But The Girl,68,68,6
1996-07-06,1996,July,06,79,Blackberry Molasses,Mista,96,79,2
1996-07-06,1996,July,06,90,Chains,Tina Arena,81,38,12
1996-07-06,1996,July,06,94,You Said,Mona Lisa,91,83,3
1996-07-13,1996,July,13,21,Children,Robert Miles,24,21,10
1996-07-13,1996,July,13,38,Missing,Everything But The Girl,34,2,49
1996-07-13,1996,July,13,70,Blackberry Molasses,Mista,79,70,3
1996-07-13,1996,July,13,73,Wrong,Everything But The Girl,70,68,7
1996-07-13,1996,July,13,82,For The Love Of You,Jordan Hill,66,66,6
1996-07-13,1996,July,13,94,You Said,Mona Lisa,94,83,4
1996-07-20,1996,July,20,21,Children,Robert Miles,21,21,11
1996-07-20,1996,July,20,41,Missing,Everything But The Girl,38,2,50
1996-07-20,1996,July,20,68,Blackberry Molasses,Mista,70,68,4
1996-07-20,1996,July,20,82,Wrong,Everything But The Girl,73,68,8
1996-07-20,1996,July,20,84,For The Love Of You,Jordan Hill,82,66,7
1996-07-20,1996,July,20,94,Never Too Busy,Kenny Lattimore,NA,94,1
1996-07-20,1996,July,20,99,You Said,Mona Lisa,94,83,5
1996-07-27,1996,July,27,21,Children,Robert Miles,21,21,12
1996-07-27,1996,July,27,43,Missing,Everything But The Girl,41,2,51
1996-07-27,1996,July,27,68,Blackberry Molasses,Mista,68,68,5
1996-07-27,1996,July,27,86,Wrong,Everything But The Girl,82,68,9
1996-07-27,1996,July,27,94,Never Too Busy,Kenny Lattimore,94,94,2
1996-07-27,1996,July,27,96,For The Love Of You,Jordan Hill,84,66,8
1996-08-03,1996,August,03,25,Children,Robert Miles,21,21,13
1996-08-03,1996,August,03,41,Missing,Everything But The Girl,43,2,52
1996-08-03,1996,August,03,68,Blackberry Molasses,Mista,68,68,6
1996-08-03,1996,August,03,77,All I See,A+,NA,77,1
1996-08-03,1996,August,03,89,Never Too Busy,Kenny Lattimore,94,89,3
1996-08-03,1996,August,03,97,Tell Me (I'll Be Around),Shades,NA,97,1
1996-08-03,1996,August,03,99,Wrong,Everything But The Girl,86,68,10
1996-08-10,1996,August,10,21,Children,Robert Miles,25,21,14
1996-08-10,1996,August,10,40,Missing,Everything But The Girl,41,2,53
1996-08-10,1996,August,10,62,Blackberry Molasses,Mista,68,62,7
1996-08-10,1996,August,10,76,All I See,A+,77,76,2
1996-08-10,1996,August,10,84,Tell Me (I'll Be Around),Shades,97,84,2
1996-08-10,1996,August,10,88,"Touch Myself (From ""Fled"")",T-Boz,NA,88,1
1996-08-10,1996,August,10,93,Just Because I Love You,Lina Santiago,NA,93,1
1996-08-10,1996,August,10,94,Never Too Busy,Kenny Lattimore,89,89,4
1996-08-10,1996,August,10,95,Things We Do For Love,Horace Brown,NA,95,1
1996-08-10,1996,August,10,99,Ready To Go,Republica,NA,99,1
1996-08-17,1996,August,17,25,Children,Robert Miles,21,21,15
1996-08-17,1996,August,17,43,Missing,Everything But The Girl,40,2,54
1996-08-17,1996,August,17,56,"Touch Myself (From ""Fled"")",T-Boz,88,56,2
1996-08-17,1996,August,17,60,Blackberry Molasses,Mista,62,60,8
1996-08-17,1996,August,17,76,All I See,A+,76,76,3
1996-08-17,1996,August,17,84,Tell Me (I'll Be Around),Shades,84,84,3
1996-08-17,1996,August,17,90,Just Because I Love You,Lina Santiago,93,90,2
1996-08-17,1996,August,17,96,Ready To Go,Republica,99,96,2
1996-08-24,1996,August,24,28,Children,Robert Miles,25,21,16
1996-08-24,1996,August,24,46,"Touch Myself (From ""Fled"")",T-Boz,56,46,3
1996-08-24,1996,August,24,47,Missing,Everything But The Girl,43,2,55
1996-08-24,1996,August,24,54,Blackberry Molasses,Mista,60,54,9
1996-08-24,1996,August,24,76,All I See,A+,76,76,4
1996-08-24,1996,August,24,78,Tell Me (I'll Be Around),Shades,84,78,4
1996-08-24,1996,August,24,86,Just Because I Love You,Lina Santiago,90,86,3
1996-08-24,1996,August,24,93,Ready To Go,Republica,96,93,3
1996-08-31,1996,August,31,32,Children,Robert Miles,28,21,17
1996-08-31,1996,August,31,40,"Touch Myself (From ""Fled"")",T-Boz,46,40,4
1996-08-31,1996,August,31,53,Blackberry Molasses,Mista,54,53,10
1996-08-31,1996,August,31,64,Tell Me (I'll Be Around),Shades,78,64,5
1996-08-31,1996,August,31,74,All I See,A+,76,74,5
1996-08-31,1996,August,31,86,Just Because I Love You,Lina Santiago,86,86,4
1996-08-31,1996,August,31,93,Ready To Go,Republica,93,93,4
1996-08-31,1996,August,31,95,Can You Feel Me,Dru Down,NA,95,1
1996-09-07,1996,September,07,34,Children,Robert Miles,32,21,18
1996-09-07,1996,September,07,47,"Touch Myself (From ""Fled"")",T-Boz,40,40,5
1996-09-07,1996,September,07,53,Blackberry Molasses,Mista,53,53,11
1996-09-07,1996,September,07,59,Tell Me (I'll Be Around),Shades,64,59,6
1996-09-07,1996,September,07,67,Mouth,Merril Bainbridge,NA,67,1
1996-09-07,1996,September,07,74,All I See,A+,74,74,6
1996-09-07,1996,September,07,78,Just Because I Love You,Lina Santiago,86,78,5
1996-09-07,1996,September,07,79,Ready To Go,Republica,93,79,5
1996-09-07,1996,September,07,92,Can You Feel Me,Dru Down,95,92,2
1996-09-14,1996,September,14,44,Children,Robert Miles,34,21,19
1996-09-14,1996,September,14,47,"Touch Myself (From ""Fled"")",T-Boz,47,40,6
1996-09-14,1996,September,14,50,Tell Me (I'll Be Around),Shades,59,50,7
1996-09-14,1996,September,14,53,Blackberry Molasses,Mista,53,53,12
1996-09-14,1996,September,14,59,Mouth,Merril Bainbridge,67,59,2
1996-09-14,1996,September,14,66,All I See,A+,74,66,7
1996-09-14,1996,September,14,73,Ready To Go,Republica,79,73,6
1996-09-14,1996,September,14,86,Just Because I Love You,Lina Santiago,78,78,6
1996-09-14,1996,September,14,92,Can You Feel Me,Dru Down,92,92,3
1996-09-21,1996,September,21,47,Mouth,Merril Bainbridge,59,47,3
1996-09-21,1996,September,21,48,Children,Robert Miles,44,21,20
1996-09-21,1996,September,21,50,Tell Me (I'll Be Around),Shades,50,50,8
1996-09-21,1996,September,21,51,"Touch Myself (From ""Fled"")",T-Boz,47,40,7
1996-09-21,1996,September,21,60,Blackberry Molasses,Mista,53,53,13
1996-09-21,1996,September,21,66,All I See,A+,66,66,8
1996-09-21,1996,September,21,68,Ready To Go,Republica,73,68,7
1996-09-21,1996,September,21,88,Just Because I Love You,Lina Santiago,86,78,7
1996-09-21,1996,September,21,92,Can You Feel Me,Dru Down,92,92,4
1996-09-28,1996,September,28,26,Mouth,Merril Bainbridge,47,26,4
1996-09-28,1996,September,28,56,Tell Me (I'll Be Around),Shades,50,50,9
1996-09-28,1996,September,28,63,Blackberry Molasses,Mista,60,53,14
1996-09-28,1996,September,28,64,"Touch Myself (From ""Fled"")",T-Boz,51,40,8
1996-09-28,1996,September,28,65,Ready To Go,Republica,68,65,8
1996-09-28,1996,September,28,68,All I See,A+,66,66,9
1996-09-28,1996,September,28,98,Can You Feel Me,Dru Down,92,92,5
1996-09-28,1996,September,28,100,Just Because I Love You,Lina Santiago,88,78,8
1996-10-05,1996,October,05,20,Mouth,Merril Bainbridge,26,20,5
1996-10-05,1996,October,05,54,Tell Me (I'll Be Around),Shades,56,50,10
1996-10-05,1996,October,05,59,Ready To Go,Republica,65,59,9
1996-10-05,1996,October,05,61,"Touch Myself (From ""Fled"")",T-Boz,64,40,9
1996-10-05,1996,October,05,65,Blackberry Molasses,Mista,63,53,15
1996-10-05,1996,October,05,69,All I See,A+,68,66,10
1996-10-12,1996,October,12,20,Mouth,Merril Bainbridge,20,20,6
1996-10-12,1996,October,12,57,Tell Me (I'll Be Around),Shades,54,50,11
1996-10-12,1996,October,12,59,Ready To Go,Republica,59,59,10
1996-10-12,1996,October,12,69,"Touch Myself (From ""Fled"")",T-Boz,61,40,10
1996-10-12,1996,October,12,71,All I See,A+,69,66,11
1996-10-12,1996,October,12,81,Blackberry Molasses,Mista,65,53,16
1996-10-19,1996,October,19,15,Mouth,Merril Bainbridge,20,15,7
1996-10-19,1996,October,19,59,Ready To Go,Republica,59,59,11
1996-10-19,1996,October,19,60,Tell Me (I'll Be Around),Shades,57,50,12
1996-10-19,1996,October,19,71,"Touch Myself (From ""Fled"")",T-Boz,69,40,11
1996-10-19,1996,October,19,73,All I See,A+,71,66,12
1996-10-19,1996,October,19,84,Blackberry Molasses,Mista,81,53,17
1996-10-19,1996,October,19,91,Like I Do,For Real,NA,91,1
1996-10-26,1996,October,26,10,Mouth,Merril Bainbridge,15,10,8
1996-10-26,1996,October,26,57,Ready To Go,Republica,59,57,12
1996-10-26,1996,October,26,66,Tell Me (I'll Be Around),Shades,60,50,13
1996-10-26,1996,October,26,71,"Touch Myself (From ""Fled"")",T-Boz,71,40,12
1996-10-26,1996,October,26,79,All I See,A+,73,66,13
1996-10-26,1996,October,26,81,Like I Do,For Real,91,81,2
1996-10-26,1996,October,26,96,Blackberry Molasses,Mista,84,53,18
1996-11-02,1996,November,02,7,Mouth,Merril Bainbridge,10,7,9
1996-11-02,1996,November,02,56,Ready To Go,Republica,57,56,13
1996-11-02,1996,November,02,64,Tell Me (I'll Be Around),Shades,66,50,14
1996-11-02,1996,November,02,69,"Touch Myself (From ""Fled"")",T-Boz,71,40,13
1996-11-02,1996,November,02,73,Like I Do,For Real,81,73,3
1996-11-02,1996,November,02,86,All I See,A+,79,66,14
1996-11-02,1996,November,02,90,Just The Way (Playas Play),Alfonzo Hunter,NA,90,1
1996-11-09,1996,November,09,7,Mouth,Merril Bainbridge,7,7,10
1996-11-09,1996,November,09,56,Ready To Go,Republica,56,56,14
1996-11-09,1996,November,09,72,Like I Do,For Real,73,72,4
1996-11-09,1996,November,09,74,Tell Me (I'll Be Around),Shades,64,50,15
1996-11-09,1996,November,09,77,"Touch Myself (From ""Fled"")",T-Boz,69,40,14
1996-11-09,1996,November,09,88,Just The Way (Playas Play),Alfonzo Hunter,90,88,2
1996-11-09,1996,November,09,100,I Fell In Love,Rockell,NA,100,1
1996-11-16,1996,November,16,6,Mouth,Merril Bainbridge,7,6,11
1996-11-16,1996,November,16,59,Ready To Go,Republica,56,56,15
1996-11-16,1996,November,16,72,Like I Do,For Real,72,72,5
1996-11-16,1996,November,16,86,Tell Me (I'll Be Around),Shades,74,50,16
1996-11-16,1996,November,16,87,Just The Way (Playas Play),Alfonzo Hunter,88,87,3
1996-11-16,1996,November,16,90,"Touch Myself (From ""Fled"")",T-Boz,77,40,15
1996-11-16,1996,November,16,92,I Fell In Love,Rockell,100,92,2
1996-11-23,1996,November,23,4,Mouth,Merril Bainbridge,6,4,12
1996-11-23,1996,November,23,60,Ready To Go,Republica,59,56,16
1996-11-23,1996,November,23,82,Like I Do,For Real,72,72,6
1996-11-23,1996,November,23,85,Just The Way (Playas Play),Alfonzo Hunter,87,85,4
1996-11-23,1996,November,23,86,"Touch Myself (From ""Fled"")",T-Boz,90,40,16
1996-11-23,1996,November,23,89,I Fell In Love,Rockell,92,89,3
1996-11-23,1996,November,23,93,Tell Me (I'll Be Around),Shades,86,50,17
1996-11-30,1996,November,30,4,Mouth,Merril Bainbridge,4,4,13
1996-11-30,1996,November,30,59,Ready To Go,Republica,60,56,17
1996-11-30,1996,November,30,76,I Fell In Love,Rockell,89,76,4
1996-11-30,1996,November,30,77,Ooh Aah... Just A Little Bit,Gina G,NA,77,1
1996-11-30,1996,November,30,84,"Touch Myself (From ""Fled"")",T-Boz,86,40,17
1996-11-30,1996,November,30,90,Just The Way (Playas Play),Alfonzo Hunter,85,85,5
1996-11-30,1996,November,30,91,Let's Ride,Richie Rich,NA,91,1
1996-11-30,1996,November,30,94,Like I Do,For Real,82,72,7
1996-11-30,1996,November,30,95,All I Want,Susanna Hoffs,NA,95,1
1996-12-07,1996,December,07,6,Mouth,Merril Bainbridge,4,4,14
1996-12-07,1996,December,07,59,Ooh Aah... Just A Little Bit,Gina G,77,59,2
1996-12-07,1996,December,07,65,Ready To Go,Republica,59,56,18
1996-12-07,1996,December,07,71,I Fell In Love,Rockell,76,71,5
1996-12-07,1996,December,07,77,Let's Ride,Richie Rich,91,77,2
1996-12-07,1996,December,07,85,All I Want,Susanna Hoffs,95,85,2
1996-12-07,1996,December,07,91,Just The Way (Playas Play),Alfonzo Hunter,90,85,6
1996-12-07,1996,December,07,96,"Touch Myself (From ""Fled"")",T-Boz,84,40,18
1996-12-07,1996,December,07,100,Like I Do,For Real,94,72,8
1996-12-14,1996,December,14,5,Mouth,Merril Bainbridge,6,4,15
1996-12-14,1996,December,14,50,Ooh Aah... Just A Little Bit,Gina G,59,50,3
1996-12-14,1996,December,14,70,I Fell In Love,Rockell,71,70,6
1996-12-14,1996,December,14,73,Ready To Go,Republica,65,56,19
1996-12-14,1996,December,14,74,Let's Ride,Richie Rich,77,74,3
1996-12-14,1996,December,14,82,All I Want,Susanna Hoffs,85,82,3
1996-12-14,1996,December,14,93,Just The Way (Playas Play),Alfonzo Hunter,91,85,7
1996-12-14,1996,December,14,96,"Touch Myself (From ""Fled"")",T-Boz,96,40,19
1996-12-21,1996,December,21,6,Mouth,Merril Bainbridge,5,4,16
1996-12-21,1996,December,21,38,Ooh Aah... Just A Little Bit,Gina G,50,38,4
1996-12-21,1996,December,21,65,I Fell In Love,Rockell,70,65,7
1996-12-21,1996,December,21,74,Let's Ride,Richie Rich,74,74,4
1996-12-21,1996,December,21,80,Ready To Go,Republica,73,56,20
1996-12-21,1996,December,21,82,All I Want,Susanna Hoffs,82,82,4
1996-12-21,1996,December,21,93,"Touch Myself (From ""Fled"")",T-Boz,96,40,20
1996-12-21,1996,December,21,100,Just The Way (Playas Play),Alfonzo Hunter,93,85,8
1996-12-28,1996,December,28,6,Mouth,Merril Bainbridge,6,4,17
1996-12-28,1996,December,28,34,Ooh Aah... Just A Little Bit,Gina G,38,34,5
1996-12-28,1996,December,28,65,I Fell In Love,Rockell,65,65,8
1996-12-28,1996,December,28,74,Let's Ride,Richie Rich,74,74,5
1996-12-28,1996,December,28,82,All I Want,Susanna Hoffs,82,82,5
1997-01-04,1997,January,04,7,Mouth,Merril Bainbridge,6,4,18
1997-01-04,1997,January,04,31,Ooh Aah... Just A Little Bit,Gina G,34,31,6
1997-01-04,1997,January,04,64,I Fell In Love,Rockell,65,64,9
1997-01-04,1997,January,04,74,Let's Ride,Richie Rich,74,74,6
1997-01-04,1997,January,04,82,All I Want,Susanna Hoffs,82,82,6
1997-01-04,1997,January,04,84,Da' Dip,Freak Nasty,NA,84,1
1997-01-04,1997,January,04,95,Lady,Mista,NA,95,1
1997-01-11,1997,January,11,8,Mouth,Merril Bainbridge,7,4,19
1997-01-11,1997,January,11,30,Ooh Aah... Just A Little Bit,Gina G,31,30,7
1997-01-11,1997,January,11,67,Let's Ride,Richie Rich,74,67,7
1997-01-11,1997,January,11,69,I Fell In Love,Rockell,64,64,10
1997-01-11,1997,January,11,78,Da' Dip,Freak Nasty,84,78,2
1997-01-11,1997,January,11,90,Lady,Mista,95,90,2
1997-01-11,1997,January,11,93,All I Want,Susanna Hoffs,82,82,7
1997-01-18,1997,January,18,7,Mouth,Merril Bainbridge,8,4,20
1997-01-18,1997,January,18,23,Ooh Aah... Just A Little Bit,Gina G,30,23,8
1997-01-18,1997,January,18,61,I Fell In Love,Rockell,69,61,11
1997-01-18,1997,January,18,67,Let's Ride,Richie Rich,67,67,8
1997-01-18,1997,January,18,69,Da' Dip,Freak Nasty,78,69,3
1997-01-18,1997,January,18,79,All I Want,Susanna Hoffs,93,79,8
1997-01-18,1997,January,18,84,Firestarter,The Prodigy,NA,84,1
1997-01-18,1997,January,18,99,Lady,Mista,90,90,3
1997-01-25,1997,January,25,7,Mouth,Merril Bainbridge,7,4,21
1997-01-25,1997,January,25,17,Ooh Aah... Just A Little Bit,Gina G,23,17,9
1997-01-25,1997,January,25,63,Da' Dip,Freak Nasty,69,63,4
1997-01-25,1997,January,25,66,I Fell In Love,Rockell,61,61,12
1997-01-25,1997,January,25,67,Firestarter,The Prodigy,84,67,2
1997-01-25,1997,January,25,75,Let's Ride,Richie Rich,67,67,9
1997-01-25,1997,January,25,77,All I Want,Susanna Hoffs,79,77,9
1997-01-25,1997,January,25,92,Don't Stop Movin',Livin' Joy,NA,92,1
1997-02-01,1997,February,01,10,Mouth,Merril Bainbridge,7,4,22
1997-02-01,1997,February,01,12,Ooh Aah... Just A Little Bit,Gina G,17,12,10
1997-02-01,1997,February,01,56,Da' Dip,Freak Nasty,63,56,5
1997-02-01,1997,February,01,66,Firestarter,The Prodigy,67,66,3
1997-02-01,1997,February,01,74,I Fell In Love,Rockell,66,61,13
1997-02-01,1997,February,01,75,Let's Ride,Richie Rich,75,67,10
1997-02-01,1997,February,01,77,Let Me Clear My Throat,DJ Kool,NA,77,1
1997-02-01,1997,February,01,79,Don't Stop Movin',Livin' Joy,92,79,2
1997-02-01,1997,February,01,85,All I Want,Susanna Hoffs,77,77,10
1997-02-08,1997,February,08,12,Ooh Aah... Just A Little Bit,Gina G,12,12,11
1997-02-08,1997,February,08,14,Mouth,Merril Bainbridge,10,4,23
1997-02-08,1997,February,08,42,Da' Dip,Freak Nasty,56,42,6
1997-02-08,1997,February,08,59,Firestarter,The Prodigy,66,59,4
1997-02-08,1997,February,08,64,Let Me Clear My Throat,DJ Kool,77,64,2
1997-02-08,1997,February,08,72,I Fell In Love,Rockell,74,61,14
1997-02-08,1997,February,08,76,Don't Stop Movin',Livin' Joy,79,76,3
1997-02-08,1997,February,08,81,Let's Ride,Richie Rich,75,67,11
1997-02-08,1997,February,08,88,All I Want,Susanna Hoffs,85,77,11
1997-02-15,1997,February,15,14,Ooh Aah... Just A Little Bit,Gina G,12,12,12
1997-02-15,1997,February,15,16,Mouth,Merril Bainbridge,14,4,24
1997-02-15,1997,February,15,39,Da' Dip,Freak Nasty,42,39,7
1997-02-15,1997,February,15,46,Firestarter,The Prodigy,59,46,5
1997-02-15,1997,February,15,61,Let Me Clear My Throat,DJ Kool,64,61,3
1997-02-15,1997,February,15,73,Don't Stop Movin',Livin' Joy,76,73,4
1997-02-15,1997,February,15,77,I Fell In Love,Rockell,72,61,15
1997-02-15,1997,February,15,81,Let's Ride,Richie Rich,81,67,12
1997-02-15,1997,February,15,93,Drop Dead Gorgeous,Republica,NA,93,1
1997-02-15,1997,February,15,97,All I Want,Susanna Hoffs,88,77,12
1997-02-22,1997,February,22,15,Ooh Aah... Just A Little Bit,Gina G,14,12,13
1997-02-22,1997,February,22,18,Mouth,Merril Bainbridge,16,4,25
1997-02-22,1997,February,22,27,Da' Dip,Freak Nasty,39,27,8
1997-02-22,1997,February,22,41,Firestarter,The Prodigy,46,41,6
1997-02-22,1997,February,22,54,Let Me Clear My Throat,DJ Kool,61,54,4
1997-02-22,1997,February,22,70,Don't Stop Movin',Livin' Joy,73,70,5
1997-02-22,1997,February,22,85,I Fell In Love,Rockell,77,61,16
1997-02-22,1997,February,22,88,Let's Ride,Richie Rich,81,67,13
1997-02-22,1997,February,22,93,Drop Dead Gorgeous,Republica,93,93,2
1997-03-01,1997,March,01,14,Ooh Aah... Just A Little Bit,Gina G,15,12,14
1997-03-01,1997,March,01,20,Mouth,Merril Bainbridge,18,4,26
1997-03-01,1997,March,01,24,Da' Dip,Freak Nasty,27,24,9
1997-03-01,1997,March,01,32,Firestarter,The Prodigy,41,32,7
1997-03-01,1997,March,01,51,Let Me Clear My Throat,DJ Kool,54,51,5
1997-03-01,1997,March,01,77,Don't Stop Movin',Livin' Joy,70,70,6
1997-03-01,1997,March,01,79,Do G's Get To Go To Heaven?,Richie Rich,NA,79,1
1997-03-01,1997,March,01,92,I Fell In Love,Rockell,85,61,17
1997-03-01,1997,March,01,100,Drop Dead Gorgeous,Republica,93,93,3
1997-03-08,1997,March,08,14,Ooh Aah... Just A Little Bit,Gina G,14,12,15
1997-03-08,1997,March,08,19,Da' Dip,Freak Nasty,24,19,10
1997-03-08,1997,March,08,31,Mouth,Merril Bainbridge,20,4,27
1997-03-08,1997,March,08,32,Firestarter,The Prodigy,32,32,8
1997-03-08,1997,March,08,38,Let Me Clear My Throat,DJ Kool,51,38,6
1997-03-08,1997,March,08,57,Do G's Get To Go To Heaven?,Richie Rich,79,57,2
1997-03-08,1997,March,08,75,Don't Stop Movin',Livin' Joy,77,70,7
1997-03-08,1997,March,08,96,I Fell In Love,Rockell,92,61,18
1997-03-15,1997,March,15,13,Ooh Aah... Just A Little Bit,Gina G,14,12,16
1997-03-15,1997,March,15,19,Da' Dip,Freak Nasty,19,19,11
1997-03-15,1997,March,15,32,Firestarter,The Prodigy,32,32,9
1997-03-15,1997,March,15,38,Let Me Clear My Throat,DJ Kool,38,38,7
1997-03-15,1997,March,15,40,Mouth,Merril Bainbridge,31,4,28
1997-03-15,1997,March,15,57,Do G's Get To Go To Heaven?,Richie Rich,57,57,3
1997-03-15,1997,March,15,67,Don't Stop Movin',Livin' Joy,75,67,8
1997-03-15,1997,March,15,91,Weekend Thang,Alfonzo Hunter,NA,91,1
1997-03-22,1997,March,22,17,Ooh Aah... Just A Little Bit,Gina G,13,12,17
1997-03-22,1997,March,22,19,Da' Dip,Freak Nasty,19,19,12
1997-03-22,1997,March,22,30,Firestarter,The Prodigy,32,30,10
1997-03-22,1997,March,22,33,Let Me Clear My Throat,DJ Kool,38,33,8
1997-03-22,1997,March,22,48,Mouth,Merril Bainbridge,40,4,29
1997-03-22,1997,March,22,59,Do G's Get To Go To Heaven?,Richie Rich,57,57,4
1997-03-22,1997,March,22,67,Don't Stop Movin',Livin' Joy,67,67,9
1997-03-22,1997,March,22,91,Weekend Thang,Alfonzo Hunter,91,91,2
1997-03-22,1997,March,22,97,Under The Water,Merril Bainbridge,NA,97,1
1997-03-29,1997,March,29,21,Ooh Aah... Just A Little Bit,Gina G,17,12,18
1997-03-29,1997,March,29,22,Da' Dip,Freak Nasty,19,19,13
1997-03-29,1997,March,29,30,Let Me Clear My Throat,DJ Kool,33,30,9
1997-03-29,1997,March,29,40,Firestarter,The Prodigy,30,30,11
1997-03-29,1997,March,29,50,Mouth,Merril Bainbridge,48,4,30
1997-03-29,1997,March,29,64,Do G's Get To Go To Heaven?,Richie Rich,59,57,5
1997-03-29,1997,March,29,76,Don't Stop Movin',Livin' Joy,67,67,10
1997-03-29,1997,March,29,80,For You,Kenny Lattimore,NA,80,1
1997-03-29,1997,March,29,91,Weekend Thang,Alfonzo Hunter,91,91,3
1997-03-29,1997,March,29,96,Under The Water,Merril Bainbridge,97,96,2
1997-04-05,1997,April,05,22,Da' Dip,Freak Nasty,22,19,14
1997-04-05,1997,April,05,26,Ooh Aah... Just A Little Bit,Gina G,21,12,19
1997-04-05,1997,April,05,30,Let Me Clear My Throat,DJ Kool,30,30,10
1997-04-05,1997,April,05,48,Firestarter,The Prodigy,40,30,12
1997-04-05,1997,April,05,59,For You,Kenny Lattimore,80,59,2
1997-04-05,1997,April,05,62,Do G's Get To Go To Heaven?,Richie Rich,64,57,6
1997-04-05,1997,April,05,72,Don't Stop Movin',Livin' Joy,76,67,11
1997-04-05,1997,April,05,90,Weekend Thang,Alfonzo Hunter,91,90,4
1997-04-05,1997,April,05,93,Under The Water,Merril Bainbridge,96,93,3
1997-04-12,1997,April,12,17,Where Have All The Cowboys Gone?,Paula Cole,NA,17,1
1997-04-12,1997,April,12,23,Da' Dip,Freak Nasty,22,19,15
1997-04-12,1997,April,12,28,Ooh Aah... Just A Little Bit,Gina G,26,12,20
1997-04-12,1997,April,12,30,Let Me Clear My Throat,DJ Kool,30,30,11
1997-04-12,1997,April,12,54,Firestarter,The Prodigy,48,30,13
1997-04-12,1997,April,12,56,For You,Kenny Lattimore,59,56,3
1997-04-12,1997,April,12,63,Do G's Get To Go To Heaven?,Richie Rich,62,57,7
1997-04-12,1997,April,12,71,Don't Stop Movin',Livin' Joy,72,67,12
1997-04-12,1997,April,12,91,Under The Water,Merril Bainbridge,93,91,4
1997-04-12,1997,April,12,99,Weekend Thang,Alfonzo Hunter,90,90,5
1997-04-19,1997,April,19,16,Where Have All The Cowboys Gone?,Paula Cole,17,16,2
1997-04-19,1997,April,19,23,Da' Dip,Freak Nasty,23,19,16
1997-04-19,1997,April,19,33,Ooh Aah... Just A Little Bit,Gina G,28,12,21
1997-04-19,1997,April,19,37,Let Me Clear My Throat,DJ Kool,30,30,12
1997-04-19,1997,April,19,49,For You,Kenny Lattimore,56,49,4
1997-04-19,1997,April,19,57,Firestarter,The Prodigy,54,30,14
1997-04-19,1997,April,19,63,Do G's Get To Go To Heaven?,Richie Rich,63,57,8
1997-04-19,1997,April,19,74,Don't Stop Movin',Livin' Joy,71,67,13
1997-04-19,1997,April,19,91,Under The Water,Merril Bainbridge,91,91,5
1997-04-26,1997,April,26,10,Where Have All The Cowboys Gone?,Paula Cole,16,10,3
1997-04-26,1997,April,26,26,Da' Dip,Freak Nasty,23,19,17
1997-04-26,1997,April,26,34,Ooh Aah... Just A Little Bit,Gina G,33,12,22
1997-04-26,1997,April,26,38,Let Me Clear My Throat,DJ Kool,37,30,13
1997-04-26,1997,April,26,46,For You,Kenny Lattimore,49,46,5
1997-04-26,1997,April,26,57,Bitch,Meredith Brooks,NA,57,1
1997-04-26,1997,April,26,60,Firestarter,The Prodigy,57,30,15
1997-04-26,1997,April,26,71,Don't Stop Movin',Livin' Joy,74,67,14
1997-04-26,1997,April,26,72,Do G's Get To Go To Heaven?,Richie Rich,63,57,9
1997-04-26,1997,April,26,88,Full Of Smoke,Christion,NA,88,1
1997-04-26,1997,April,26,100,Under The Water,Merril Bainbridge,91,91,6
1997-05-03,1997,May,03,9,Where Have All The Cowboys Gone?,Paula Cole,10,9,4
1997-05-03,1997,May,03,25,Da' Dip,Freak Nasty,26,19,18
1997-05-03,1997,May,03,35,Ooh Aah... Just A Little Bit,Gina G,34,12,23
1997-05-03,1997,May,03,36,Let Me Clear My Throat,DJ Kool,38,30,14
1997-05-03,1997,May,03,40,For You,Kenny Lattimore,46,40,6
1997-05-03,1997,May,03,50,Bitch,Meredith Brooks,57,50,2
1997-05-03,1997,May,03,60,Firestarter,The Prodigy,60,30,16
1997-05-03,1997,May,03,76,Don't Stop Movin',Livin' Joy,71,67,15
1997-05-03,1997,May,03,82,Do G's Get To Go To Heaven?,Richie Rich,72,57,10
1997-05-03,1997,May,03,88,Full Of Smoke,Christion,88,88,2
1997-05-03,1997,May,03,94,6 Underground,Sneaker Pimps,NA,94,1
1997-05-03,1997,May,03,96,Can U Feel It,3rd Party,NA,96,1
1997-05-10,1997,May,10,8,Where Have All The Cowboys Gone?,Paula Cole,9,8,5
1997-05-10,1997,May,10,18,Da' Dip,Freak Nasty,25,18,19
1997-05-10,1997,May,10,35,Ooh Aah... Just A Little Bit,Gina G,35,12,24
1997-05-10,1997,May,10,37,Bitch,Meredith Brooks,50,37,3
1997-05-10,1997,May,10,40,For You,Kenny Lattimore,40,40,7
1997-05-10,1997,May,10,43,Let Me Clear My Throat,DJ Kool,36,30,15
1997-05-10,1997,May,10,64,Firestarter,The Prodigy,60,30,17
1997-05-10,1997,May,10,78,Don't Stop Movin',Livin' Joy,76,67,16
1997-05-10,1997,May,10,87,Do G's Get To Go To Heaven?,Richie Rich,82,57,11
1997-05-10,1997,May,10,88,Full Of Smoke,Christion,88,88,3
1997-05-10,1997,May,10,89,Can U Feel It,3rd Party,96,89,2
1997-05-10,1997,May,10,94,6 Underground,Sneaker Pimps,94,94,2
1997-05-17,1997,May,17,8,Where Have All The Cowboys Gone?,Paula Cole,8,8,6
