chart_week,year,month,day,current_week,title,performer,last_week,peak_pos,wks_on_chart
2022-09-24,2022,September,24,1,As It Was,Harry Styles,1,1,24
2022-09-24,2022,September,24,2,Bad Habit,Steve Lacy,2,2,11
2022-09-24,2022,September,24,3,Super Freaky Girl,Nicki Minaj,7,1,5
2022-09-24,2022,September,24,7,About Damn Time,Lizzo,5,1,22
2022-09-24,2022,September,24,10,Wait For U,Future Featuring Drake & Tems,11,1,20
2022-09-24,2022,September,24,17,Heat Waves,Glass Animals,18,1,87
2022-09-24,2022,September,24,19,First Class,Jack Harlow,16,1,23
2022-09-24,2022,September,24,20,Jimmy Cooks,Drake Featuring 21 Savage,21,1,13
2022-09-24,2022,September,24,21,Break My Soul,Beyonce,15,1,13
2022-09-24,2022,September,24,23,Stay,The Kid LAROI & Justin Bieber,22,1,62
2022-10-01,2022,October,01,1,As It Was,Harry Styles,1,1,25
2022-10-01,2022,October,01,2,Bad Habit,Steve Lacy,2,2,12
2022-10-01,2022,October,01,5,Super Freaky Girl,Nicki Minaj,3,1,6
2022-10-01,2022,October,01,9,About Damn Time,Lizzo,7,1,23
2022-10-01,2022,October,01,10,Wait For U,Future Featuring Drake & Tems,10,1,21
2022-10-01,2022,October,01,17,Heat Waves,Glass Animals,17,1,88
2022-10-01,2022,October,01,18,Jimmy Cooks,Drake Featuring 21 Savage,20,1,14
2022-10-01,2022,October,01,20,First Class,Jack Harlow,19,1,24
2022-10-01,2022,October,01,23,Stay,The Kid LAROI & Justin Bieber,23,1,63
2022-10-01,2022,October,01,26,Break My Soul,Beyonce,21,1,14
2022-10-08,2022,October,08,1,Bad Habit,Steve Lacy,2,1,13
2022-10-08,2022,October,08,2,As It Was,Harry Styles,1,1,26
2022-10-08,2022,October,08,3,Unholy,Sam Smith & Kim Petras,0,3,1
2022-10-08,2022,October,08,6,Super Freaky Girl,Nicki Minaj,5,1,7
2022-10-08,2022,October,08,10,About Damn Time,Lizzo,9,1,24
2022-10-08,2022,October,08,12,Wait For U,Future Featuring Drake & Tems,10,1,22
2022-10-08,2022,October,08,19,Heat Waves,Glass Animals,17,1,89
2022-10-08,2022,October,08,20,Jimmy Cooks,Drake Featuring 21 Savage,18,1,15
2022-10-08,2022,October,08,24,First Class,Jack Harlow,20,1,25
2022-10-08,2022,October,08,39,Break My Soul,Beyonce,26,1,15
2022-10-15,2022,October,15,1,Bad Habit,Steve Lacy,1,1,14
2022-10-15,2022,October,15,2,Unholy,Sam Smith & Kim Petras,3,2,2
2022-10-15,2022,October,15,3,As It Was,Harry Styles,2,1,27
2022-10-15,2022,October,15,8,Super Freaky Girl,Nicki Minaj,6,1,8
2022-10-15,2022,October,15,10,About Damn Time,Lizzo,10,1,25
2022-10-15,2022,October,15,12,Wait For U,Future Featuring Drake & Tems,12,1,23
2022-10-15,2022,October,15,20,Heat Waves,Glass Animals,19,1,90
2022-10-15,2022,October,15,21,Jimmy Cooks,Drake Featuring 21 Savage,20,1,16
2022-10-15,2022,October,15,25,First Class,Jack Harlow,24,1,26
2022-10-15,2022,October,15,50,Break My Soul,Beyonce,39,1,16
2022-10-22,2022,October,22,1,Bad Habit,Steve Lacy,1,1,15
2022-10-22,2022,October,22,2,Unholy,Sam Smith & Kim Petras,2,2,3
2022-10-22,2022,October,22,3,As It Was,Harry Styles,3,1,28
2022-10-22,2022,October,22,8,Super Freaky Girl,Nicki Minaj,8,1,9
2022-10-22,2022,October,22,11,About Damn Time,Lizzo,10,1,26
2022-10-22,2022,October,22,13,Wait For U,Future Featuring Drake & Tems,12,1,24
2022-10-22,2022,October,22,21,Heat Waves,Glass Animals,20,1,91
2022-10-22,2022,October,22,22,Jimmy Cooks,Drake Featuring 21 Savage,21,1,17
2022-10-22,2022,October,22,30,First Class,Jack Harlow,25,1,27
2022-10-22,2022,October,22,61,Break My Soul,Beyonce,50,1,17
2022-10-29,2022,October,29,1,Unholy,Sam Smith & Kim Petras,2,1,4
2022-10-29,2022,October,29,2,Bad Habit,Steve Lacy,1,1,16
2022-10-29,2022,October,29,3,As It Was,Harry Styles,3,1,29
2022-10-29,2022,October,29,9,Super Freaky Girl,Nicki Minaj,8,1,10
2022-10-29,2022,October,29,18,Wait For U,Future Featuring Drake & Tems,13,1,25
2022-10-29,2022,October,29,20,About Damn Time,Lizzo,11,1,27
2022-10-29,2022,October,29,31,Jimmy Cooks,Drake Featuring 21 Savage,22,1,18
2022-10-29,2022,October,29,44,First Class,Jack Harlow,30,1,28
2022-10-29,2022,October,29,88,Break My Soul,Beyonce,61,1,18
2022-11-05,2022,November,05,1,Anti-Hero,Taylor Swift,0,1,1
2022-11-05,2022,November,05,11,Unholy,Sam Smith & Kim Petras,1,1,5
2022-11-05,2022,November,05,12,Bad Habit,Steve Lacy,2,1,17
2022-11-05,2022,November,05,16,As It Was,Harry Styles,3,1,30
2022-11-05,2022,November,05,22,Super Freaky Girl,Nicki Minaj,9,1,11
2022-11-05,2022,November,05,30,Jimmy Cooks,Drake Featuring 21 Savage,31,1,19
2022-11-05,2022,November,05,31,Wait For U,Future Featuring Drake & Tems,18,1,26
2022-11-05,2022,November,05,36,About Damn Time,Lizzo,20,1,28
2022-11-12,2022,November,12,1,Anti-Hero,Taylor Swift,1,1,2
2022-11-12,2022,November,12,3,Unholy,Sam Smith & Kim Petras,11,1,6
2022-11-12,2022,November,12,4,Bad Habit,Steve Lacy,12,1,18
2022-11-12,2022,November,12,5,As It Was,Harry Styles,16,1,31
2022-11-12,2022,November,12,10,Super Freaky Girl,Nicki Minaj,22,1,12
2022-11-12,2022,November,12,25,Jimmy Cooks,Drake Featuring 21 Savage,30,1,20
2022-11-12,2022,November,12,28,Wait For U,Future Featuring Drake & Tems,31,1,27
2022-11-12,2022,November,12,33,About Damn Time,Lizzo,36,1,29
2022-11-12,2022,November,12,47,Monster Mash,"Bobby ""Boris"" Pickett And The Crypt-Kickers",0,1,39
2022-11-12,2022,November,12,49,Ghostbusters,Ray Parker Jr.,0,1,23
2022-11-19,2022,November,19,1,Anti-Hero,Taylor Swift,1,1,3
2022-11-19,2022,November,19,10,Unholy,Sam Smith & Kim Petras,3,1,7
2022-11-19,2022,November,19,13,Bad Habit,Steve Lacy,4,1,19
2022-11-19,2022,November,19,17,As It Was,Harry Styles,5,1,32
2022-11-19,2022,November,19,21,Super Freaky Girl,Nicki Minaj,10,1,13
2022-11-19,2022,November,19,31,Jimmy Cooks,Drake Featuring 21 Savage,25,1,21
2022-11-19,2022,November,19,41,Wait For U,Future Featuring Drake & Tems,28,1,28
2022-11-19,2022,November,19,48,About Damn Time,Lizzo,33,1,30
2022-11-26,2022,November,26,1,Anti-Hero,Taylor Swift,1,1,4
2022-11-26,2022,November,26,3,Unholy,Sam Smith & Kim Petras,10,1,8
2022-11-26,2022,November,26,4,Bad Habit,Steve Lacy,13,1,20
2022-11-26,2022,November,26,5,As It Was,Harry Styles,17,1,33
2022-11-26,2022,November,26,11,Super Freaky Girl,Nicki Minaj,21,1,14
2022-11-26,2022,November,26,25,All I Want For Christmas Is You,Mariah Carey,0,1,52
2022-11-26,2022,November,26,27,Jimmy Cooks,Drake Featuring 21 Savage,31,1,22
2022-11-26,2022,November,26,30,Wait For U,Future Featuring Drake & Tems,41,1,29
2022-11-26,2022,November,26,38,About Damn Time,Lizzo,48,1,31
2022-11-26,2022,November,26,41,Rockin' Around The Christmas Tree,Brenda Lee,0,2,46
2022-12-03,2022,December,03,1,Anti-Hero,Taylor Swift,1,1,5
2022-12-03,2022,December,03,3,Unholy,Sam Smith & Kim Petras,3,1,9
2022-12-03,2022,December,03,4,Bad Habit,Steve Lacy,4,1,21
2022-12-03,2022,December,03,5,All I Want For Christmas Is You,Mariah Carey,25,1,53
2022-12-03,2022,December,03,6,Rockin' Around The Christmas Tree,Brenda Lee,41,2,47
2022-12-03,2022,December,03,8,As It Was,Harry Styles,5,1,34
2022-12-03,2022,December,03,15,Super Freaky Girl,Nicki Minaj,11,1,15
2022-12-03,2022,December,03,29,Wait For U,Future Featuring Drake & Tems,30,1,30
2022-12-03,2022,December,03,36,Jimmy Cooks,Drake Featuring 21 Savage,27,1,23
2022-12-03,2022,December,03,44,About Damn Time,Lizzo,38,1,32
2022-12-10,2022,December,10,1,Anti-Hero,Taylor Swift,1,1,6
2022-12-10,2022,December,10,2,All I Want For Christmas Is You,Mariah Carey,5,1,54
2022-12-10,2022,December,10,3,Rockin' Around The Christmas Tree,Brenda Lee,6,2,48
2022-12-10,2022,December,10,4,Unholy,Sam Smith & Kim Petras,3,1,10
2022-12-10,2022,December,10,8,Bad Habit,Steve Lacy,4,1,22
2022-12-10,2022,December,10,14,As It Was,Harry Styles,8,1,35
2022-12-10,2022,December,10,26,Super Freaky Girl,Nicki Minaj,15,1,16
2022-12-10,2022,December,10,40,Wait For U,Future Featuring Drake & Tems,29,1,31
2022-12-10,2022,December,10,46,Jimmy Cooks,Drake Featuring 21 Savage,36,1,24
2022-12-10,2022,December,10,48,About Damn Time,Lizzo,44,1,33
2022-12-17,2022,December,17,1,All I Want For Christmas Is You,Mariah Carey,2,1,55
2022-12-17,2022,December,17,2,Rockin' Around The Christmas Tree,Brenda Lee,3,2,49
2022-12-17,2022,December,17,6,Anti-Hero,Taylor Swift,1,1,7
2022-12-17,2022,December,17,7,Unholy,Sam Smith & Kim Petras,4,1,11
2022-12-17,2022,December,17,13,Bad Habit,Steve Lacy,8,1,23
2022-12-17,2022,December,17,21,As It Was,Harry Styles,14,1,36
2022-12-17,2022,December,17,40,Super Freaky Girl,Nicki Minaj,26,1,17
2022-12-17,2022,December,17,50,Wait For U,Future Featuring Drake & Tems,40,1,32
2022-12-24,2022,December,24,1,All I Want For Christmas Is You,Mariah Carey,1,1,56
2022-12-24,2022,December,24,2,Rockin' Around The Christmas Tree,Brenda Lee,2,2,50
2022-12-24,2022,December,24,3,Kill Bill,SZA,0,3,1
2022-12-24,2022,December,24,7,Anti-Hero,Taylor Swift,6,1,8
2022-12-24,2022,December,24,9,Unholy,Sam Smith & Kim Petras,7,1,12
2022-12-24,2022,December,24,28,Bad Habit,Steve Lacy,13,1,24
2022-12-24,2022,December,24,38,As It Was,Harry Styles,21,1,37
2022-12-24,2022,December,24,56,Super Freaky Girl,Nicki Minaj,40,1,18
2022-12-31,2022,December,31,1,All I Want For Christmas Is You,Mariah Carey,1,1,57
2022-12-31,2022,December,31,2,Rockin' Around The Christmas Tree,Brenda Lee,2,2,51
2022-12-31,2022,December,31,7,Kill Bill,SZA,3,3,2
2022-12-31,2022,December,31,9,Anti-Hero,Taylor Swift,7,1,9
2022-12-31,2022,December,31,10,Unholy,Sam Smith & Kim Petras,9,1,13
2022-12-31,2022,December,31,29,Bad Habit,Steve Lacy,28,1,25
2022-12-31,2022,December,31,35,As It Was,Harry Styles,38,1,38
2022-12-31,2022,December,31,53,Super Freaky Girl,Nicki Minaj,56,1,19
2023-01-07,2023,January,07,1,All I Want For Christmas Is You,Mariah Carey,1,1,58
2023-01-07,2023,January,07,2,Rockin' Around The Christmas Tree,Brenda Lee,2,2,52
2023-01-07,2023,January,07,8,Anti-Hero,Taylor Swift,9,1,10
2023-01-07,2023,January,07,10,Unholy,Sam Smith & Kim Petras,10,1,14
2023-01-07,2023,January,07,11,Kill Bill,SZA,7,3,3
2023-01-07,2023,January,07,30,Bad Habit,Steve Lacy,29,1,26
2023-01-07,2023,January,07,31,As It Was,Harry Styles,35,1,39
2023-01-07,2023,January,07,51,Super Freaky Girl,Nicki Minaj,53,1,20
2023-01-14,2023,January,14,1,Anti-Hero,Taylor Swift,8,1,11
2023-01-14,2023,January,14,2,Unholy,Sam Smith & Kim Petras,10,1,15
2023-01-14,2023,January,14,3,Kill Bill,SZA,11,3,4
2023-01-14,2023,January,14,7,As It Was,Harry Styles,31,1,40
2023-01-14,2023,January,14,9,Bad Habit,Steve Lacy,30,1,27
2023-01-14,2023,January,14,18,Super Freaky Girl,Nicki Minaj,51,1,21
2023-01-14,2023,January,14,26,About Damn Time,Lizzo,0,1,34
2023-01-14,2023,January,14,28,Wait For U,Future Featuring Drake & Tems,0,1,33
2023-01-14,2023,January,14,49,Jimmy Cooks,Drake Featuring 21 Savage,0,1,25
2023-01-21,2023,January,21,1,Anti-Hero,Taylor Swift,1,1,12
2023-01-21,2023,January,21,2,Kill Bill,SZA,3,2,5
2023-01-21,2023,January,21,3,Unholy,Sam Smith & Kim Petras,2,1,16
2023-01-21,2023,January,21,8,As It Was,Harry Styles,7,1,41
2023-01-21,2023,January,21,9,Bad Habit,Steve Lacy,9,1,28
2023-01-21,2023,January,21,20,Super Freaky Girl,Nicki Minaj,18,1,22
2023-01-21,2023,January,21,26,Wait For U,Future Featuring Drake & Tems,28,1,34
2023-01-21,2023,January,21,42,About Damn Time,Lizzo,26,1,35
2023-01-28,2023,January,28,1,Flowers,Miley Cyrus,0,1,1
2023-01-28,2023,January,28,2,Kill Bill,SZA,2,2,6
2023-01-28,2023,January,28,3,Anti-Hero,Taylor Swift,1,1,13
2023-01-28,2023,January,28,5,Unholy,Sam Smith & Kim Petras,3,1,17
2023-01-28,2023,January,28,10,As It Was,Harry Styles,8,1,42
2023-01-28,2023,January,28,12,Bad Habit,Steve Lacy,9,1,29
2023-01-28,2023,January,28,27,Wait For U,Future Featuring Drake & Tems,26,1,35
2023-01-28,2023,January,28,29,Super Freaky Girl,Nicki Minaj,20,1,23
2023-01-28,2023,January,28,49,About Damn Time,Lizzo,42,1,36
2023-02-04,2023,February,04,1,Flowers,Miley Cyrus,1,1,2
2023-02-04,2023,February,04,2,Kill Bill,SZA,2,2,7
2023-02-04,2023,February,04,3,Anti-Hero,Taylor Swift,3,1,14
2023-02-04,2023,February,04,5,Unholy,Sam Smith & Kim Petras,5,1,18
2023-02-04,2023,February,04,9,As It Was,Harry Styles,10,1,43
2023-02-04,2023,February,04,17,Bad Habit,Steve Lacy,12,1,30
2023-02-04,2023,February,04,34,Wait For U,Future Featuring Drake & Tems,27,1,36
2023-02-04,2023,February,04,36,Super Freaky Girl,Nicki Minaj,29,1,24
2023-02-04,2023,February,04,48,About Damn Time,Lizzo,49,1,37
2023-02-11,2023,February,11,1,Flowers,Miley Cyrus,1,1,3
2023-02-11,2023,February,11,2,Kill Bill,SZA,2,2,8
2023-02-11,2023,February,11,4,Anti-Hero,Taylor Swift,3,1,15
2023-02-11,2023,February,11,5,Unholy,Sam Smith & Kim Petras,5,1,19
2023-02-11,2023,February,11,9,As It Was,Harry Styles,9,1,44
2023-02-11,2023,February,11,20,Bad Habit,Steve Lacy,17,1,31
2023-02-11,2023,February,11,27,Last Night,Morgan Wallen,0,27,1
2023-02-11,2023,February,11,34,Wait For U,Future Featuring Drake & Tems,34,1,37
2023-02-11,2023,February,11,44,Super Freaky Girl,Nicki Minaj,36,1,25
2023-02-11,2023,February,11,50,About Damn Time,Lizzo,48,1,38
2023-02-18,2023,February,18,1,Flowers,Miley Cyrus,1,1,4
2023-02-18,2023,February,18,2,Kill Bill,SZA,2,2,9
2023-02-18,2023,February,18,3,Last Night,Morgan Wallen,27,3,2
2023-02-18,2023,February,18,4,Unholy,Sam Smith & Kim Petras,5,1,20
2023-02-18,2023,February,18,7,Anti-Hero,Taylor Swift,4,1,16
2023-02-18,2023,February,18,10,As It Was,Harry Styles,9,1,45
2023-02-18,2023,February,18,22,Bad Habit,Steve Lacy,20,1,32
2023-02-18,2023,February,18,36,Wait For U,Future Featuring Drake & Tems,34,1,38
2023-02-18,2023,February,18,41,About Damn Time,Lizzo,50,1,39
2023-02-25,2023,February,25,1,Flowers,Miley Cyrus,1,1,5
2023-02-25,2023,February,25,2,Kill Bill,SZA,2,2,10
2023-02-25,2023,February,25,5,Last Night,Morgan Wallen,3,3,3
2023-02-25,2023,February,25,6,Unholy,Sam Smith & Kim Petras,4,1,21
2023-02-25,2023,February,25,8,Anti-Hero,Taylor Swift,7,1,17
2023-02-25,2023,February,25,12,As It Was,Harry Styles,10,1,46
2023-02-25,2023,February,25,28,Bad Habit,Steve Lacy,22,1,33
2023-02-25,2023,February,25,36,Wait For U,Future Featuring Drake & Tems,36,1,39
2023-02-25,2023,February,25,37,Umbrella,Rihanna Featuring Jay-Z,0,1,34
2023-02-25,2023,February,25,44,Diamonds,Rihanna,0,1,27
2023-02-25,2023,February,25,46,About Damn Time,Lizzo,41,1,40
2023-02-25,2023,February,25,48,We Found Love,Rihanna Featuring Calvin Harris,0,1,42
2023-03-04,2023,March,04,1,Flowers,Miley Cyrus,1,1,6
2023-03-04,2023,March,04,2,Kill Bill,SZA,2,2,11
2023-03-04,2023,March,04,5,Last Night,Morgan Wallen,5,3,4
2023-03-04,2023,March,04,7,Unholy,Sam Smith & Kim Petras,6,1,22
2023-03-04,2023,March,04,8,Anti-Hero,Taylor Swift,8,1,18
2023-03-04,2023,March,04,12,As It Was,Harry Styles,12,1,47
2023-03-04,2023,March,04,30,Bad Habit,Steve Lacy,28,1,34
2023-03-04,2023,March,04,35,Wait For U,Future Featuring Drake & Tems,36,1,40
2023-03-04,2023,March,04,45,About Damn Time,Lizzo,46,1,41
2023-03-11,2023,March,11,1,Die For You,The Weeknd & Ariana Grande,6,1,31
2023-03-11,2023,March,11,2,Flowers,Miley Cyrus,1,1,7
2023-03-11,2023,March,11,3,Kill Bill,SZA,2,2,12
2023-03-11,2023,March,11,5,Last Night,Morgan Wallen,5,3,5
2023-03-11,2023,March,11,8,Unholy,Sam Smith & Kim Petras,7,1,23
2023-03-11,2023,March,11,9,Anti-Hero,Taylor Swift,8,1,19
2023-03-11,2023,March,11,14,As It Was,Harry Styles,12,1,48
2023-03-11,2023,March,11,35,Bad Habit,Steve Lacy,30,1,35
2023-03-11,2023,March,11,38,Wait For U,Future Featuring Drake & Tems,35,1,41
2023-03-11,2023,March,11,50,About Damn Time,Lizzo,45,1,42
2023-03-18,2023,March,18,1,Last Night,Morgan Wallen,5,1,6
2023-03-18,2023,March,18,2,Flowers,Miley Cyrus,2,1,8
2023-03-18,2023,March,18,3,Kill Bill,SZA,3,2,13
2023-03-18,2023,March,18,4,Die For You,The Weeknd & Ariana Grande,1,1,32
2023-03-18,2023,March,18,12,Anti-Hero,Taylor Swift,9,1,20
2023-03-18,2023,March,18,16,Unholy,Sam Smith & Kim Petras,8,1,24
2023-03-18,2023,March,18,23,As It Was,Harry Styles,14,1,49
2023-03-25,2023,March,25,1,Flowers,Miley Cyrus,2,1,9
2023-03-25,2023,March,25,2,Last Night,Morgan Wallen,1,1,7
2023-03-25,2023,March,25,3,Kill Bill,SZA,3,2,14
2023-03-25,2023,March,25,4,Die For You,The Weeknd & Ariana Grande,4,1,33
2023-03-25,2023,March,25,7,Anti-Hero,Taylor Swift,12,1,21
2023-03-25,2023,March,25,13,Unholy,Sam Smith & Kim Petras,16,1,25
2023-03-25,2023,March,25,15,As It Was,Harry Styles,23,1,50
2023-04-01,2023,April,01,1,Flowers,Miley Cyrus,1,1,10
2023-04-01,2023,April,01,2,Last Night,Morgan Wallen,2,1,8
2023-04-01,2023,April,01,3,Kill Bill,SZA,3,2,15
2023-04-01,2023,April,01,5,Die For You,The Weeknd & Ariana Grande,4,1,34
2023-04-01,2023,April,01,7,Anti-Hero,Taylor Swift,7,1,22
2023-04-01,2023,April,01,15,As It Was,Harry Styles,15,1,51
2023-04-01,2023,April,01,18,Unholy,Sam Smith & Kim Petras,13,1,26
2023-04-08,2023,April,08,1,Like Crazy,Jimin,0,1,1
2023-04-08,2023,April,08,2,Flowers,Miley Cyrus,1,1,11
2023-04-08,2023,April,08,3,Last Night,Morgan Wallen,2,1,9
2023-04-08,2023,April,08,4,Kill Bill,SZA,3,2,16
2023-04-08,2023,April,08,6,Die For You,The Weeknd & Ariana Grande,5,1,35
2023-04-08,2023,April,08,9,Anti-Hero,Taylor Swift,7,1,23
2023-04-08,2023,April,08,12,As It Was,Harry Styles,15,1,52
2023-04-08,2023,April,08,23,Unholy,Sam Smith & Kim Petras,18,1,27
2023-04-15,2023,April,15,1,Last Night,Morgan Wallen,3,1,10
2023-04-15,2023,April,15,2,Kill Bill,SZA,4,2,17
2023-04-15,2023,April,15,3,Flowers,Miley Cyrus,2,1,12
2023-04-15,2023,April,15,5,Die For You,The Weeknd & Ariana Grande,6,1,36
2023-04-15,2023,April,15,8,Anti-Hero,Taylor Swift,9,1,24
2023-04-15,2023,April,15,13,As It Was,Harry Styles,12,1,53
2023-04-15,2023,April,15,22,Unholy,Sam Smith & Kim Petras,23,1,28
2023-04-15,2023,April,15,45,Like Crazy,Jimin,1,1,2
2023-04-22,2023,April,22,1,Last Night,Morgan Wallen,1,1,11
2023-04-22,2023,April,22,3,Flowers,Miley Cyrus,3,1,13
2023-04-22,2023,April,22,4,Kill Bill,SZA,2,2,18
2023-04-22,2023,April,22,7,Die For You,The Weeknd & Ariana Grande,5,1,37
2023-04-22,2023,April,22,9,Anti-Hero,Taylor Swift,8,1,25
2023-04-22,2023,April,22,18,As It Was,Harry Styles,13,1,54
2023-04-22,2023,April,22,29,Unholy,Sam Smith & Kim Petras,22,1,29
2023-04-22,2023,April,22,52,Like Crazy,Jimin,45,1,3
2023-04-29,2023,April,29,1,Kill Bill,SZA,4,1,19
2023-04-29,2023,April,29,2,Last Night,Morgan Wallen,1,1,12
2023-04-29,2023,April,29,3,Flowers,Miley Cyrus,3,1,14
2023-04-29,2023,April,29,8,Die For You,The Weeknd & Ariana Grande,7,1,38
2023-04-29,2023,April,29,11,Anti-Hero,Taylor Swift,9,1,26
2023-04-29,2023,April,29,21,As It Was,Harry Styles,18,1,55
2023-04-29,2023,April,29,33,Unholy,Sam Smith & Kim Petras,29,1,30
2023-04-29,2023,April,29,85,Like Crazy,Jimin,52,1,4
2023-05-06,2023,May,06,1,Last Night,Morgan Wallen,2,1,13
2023-05-06,2023,May,06,2,Kill Bill,SZA,1,1,20
2023-05-06,2023,May,06,3,Flowers,Miley Cyrus,3,1,15
2023-05-06,2023,May,06,8,Die For You,The Weeknd & Ariana Grande,8,1,39
2023-05-06,2023,May,06,10,Anti-Hero,Taylor Swift,11,1,27
2023-05-06,2023,May,06,20,As It Was,Harry Styles,21,1,56
2023-05-06,2023,May,06,37,Unholy,Sam Smith & Kim Petras,33,1,31
2023-05-06,2023,May,06,97,Like Crazy,Jimin,85,1,5
2023-05-13,2023,May,13,1,Last Night,Morgan Wallen,1,1,14
2023-05-13,2023,May,13,2,Kill Bill,SZA,2,1,21
2023-05-13,2023,May,13,3,Flowers,Miley Cyrus,3,1,16
2023-05-13,2023,May,13,8,Die For You,The Weeknd & Ariana Grande,8,1,40
2023-05-13,2023,May,13,10,Anti-Hero,Taylor Swift,10,1,28
2023-05-13,2023,May,13,20,As It Was,Harry Styles,20,1,57
2023-05-13,2023,May,13,36,Unholy,Sam Smith & Kim Petras,37,1,32
2023-05-20,2023,May,20,1,Last Night,Morgan Wallen,1,1,15
2023-05-20,2023,May,20,2,Kill Bill,SZA,2,1,22
2023-05-20,2023,May,20,3,Flowers,Miley Cyrus,3,1,17
2023-05-20,2023,May,20,9,Die For You,The Weeknd & Ariana Grande,8,1,41
2023-05-20,2023,May,20,10,Anti-Hero,Taylor Swift,10,1,29
2023-05-20,2023,May,20,23,As It Was,Harry Styles,20,1,58
2023-05-20,2023,May,20,37,Unholy,Sam Smith & Kim Petras,36,1,33
2023-05-27,2023,May,27,1,Last Night,Morgan Wallen,1,1,16
2023-05-27,2023,May,27,3,Flowers,Miley Cyrus,3,1,18
2023-05-27,2023,May,27,4,Kill Bill,SZA,2,1,23
2023-05-27,2023,May,27,10,Anti-Hero,Taylor Swift,10,1,30
2023-05-27,2023,May,27,11,Die For You,The Weeknd & Ariana Grande,9,1,42
2023-05-27,2023,May,27,21,As It Was,Harry Styles,23,1,59
2023-05-27,2023,May,27,42,Unholy,Sam Smith & Kim Petras,37,1,34
2023-06-03,2023,June,03,1,Last Night,Morgan Wallen,1,1,17
2023-06-03,2023,June,03,2,Flowers,Miley Cyrus,3,1,19
2023-06-03,2023,June,03,3,Kill Bill,SZA,4,1,24
2023-06-03,2023,June,03,11,Die For You,The Weeknd & Ariana Grande,11,1,43
2023-06-03,2023,June,03,12,Anti-Hero,Taylor Swift,10,1,31
2023-06-03,2023,June,03,22,As It Was,Harry Styles,21,1,60
2023-06-03,2023,June,03,47,Unholy,Sam Smith & Kim Petras,42,1,35
2023-06-03,2023,June,03,49,Cruel Summer,Taylor Swift,0,29,3
2023-06-10,2023,June,10,1,Last Night,Morgan Wallen,1,1,18
2023-06-10,2023,June,10,3,Flowers,Miley Cyrus,2,1,20
2023-06-10,2023,June,10,6,Kill Bill,SZA,3,1,25
2023-06-10,2023,June,10,11,Anti-Hero,Taylor Swift,12,1,32
2023-06-10,2023,June,10,12,Die For You,The Weeknd & Ariana Grande,11,1,44
2023-06-10,2023,June,10,24,As It Was,Harry Styles,22,1,61
2023-06-10,2023,June,10,45,Cruel Summer,Taylor Swift,49,29,4
2023-06-17,2023,June,17,1,Last Night,Morgan Wallen,1,1,19
2023-06-17,2023,June,17,2,Flowers,Miley Cyrus,3,1,21
2023-06-17,2023,June,17,6,Kill Bill,SZA,6,1,26
2023-06-17,2023,June,17,11,Anti-Hero,Taylor Swift,11,1,33
2023-06-17,2023,June,17,14,Die For You,The Weeknd & Ariana Grande,12,1,45
2023-06-17,2023,June,17,47,Cruel Summer,Taylor Swift,45,29,5
2023-06-24,2023,June,24,1,Last Night,Morgan Wallen,1,1,20
2023-06-24,2023,June,24,2,Flowers,Miley Cyrus,2,1,22
2023-06-24,2023,June,24,7,Kill Bill,SZA,6,1,27
2023-06-24,2023,June,24,12,Anti-Hero,Taylor Swift,11,1,34
2023-06-24,2023,June,24,13,Die For You,The Weeknd & Ariana Grande,14,1,46
2023-06-24,2023,June,24,39,Cruel Summer,Taylor Swift,47,29,6
2023-07-01,2023,July,01,1,Last Night,Morgan Wallen,1,1,21
2023-07-01,2023,July,01,4,Flowers,Miley Cyrus,2,1,23
2023-07-01,2023,July,01,8,Kill Bill,SZA,7,1,28
2023-07-01,2023,July,01,12,Anti-Hero,Taylor Swift,12,1,35
